id,numSentMsg,numUniqueRec,meanMinutesSinceLastMsg,numActiveInInterval,numVisitedLocations,numTraversedBetweenLocations,numVisitedDays
1633069,922,105,7.6562500000000036,62,5,31,2
485704,69,4,3.244917385088291,63,5,16,2
1349992,971,186,5.502685547231522,68,5,26,3
1499075,674,197,8.457031250000682,93,5,26,1
233092,1062,186,11.000000079395306,98,5,30,1
1722301,1055,219,4.110916385080543e-9,75,5,25,1
1586611,1321,212,0.0002110303466906771,99,5,32,1
116446,1447,219,8.171298940921768e-13,93,5,30,2
1899097,1099,154,6.40399169921875,91,5,22,2
1779566,713,120,9.25000000061119,70,5,24,1
1094961,248,87,15.352481126787616,57,4,20,1
956264,1528,336,9.750000000000227,109,5,28,1
725044,19,5,15.536445617675781,13,3,7,3
309261,169,77,14.483520526811162,40,5,17,3
560144,801,180,4.93750405312403,75,5,24,1
1336065,1199,276,1.0000000000002616,80,5,24,1
1680940,1577,176,8.81263986229897e-8,113,5,21,2
1202675,446,92,0.16015625800366817,59,5,22,3
1058673,99,7,8.30099739156252,73,5,21,2
2028483,375,146,1.587280276930013,58,4,16,1
1398362,1299,237,11.051758497953415,92,5,25,1
543291,25,3,9.254098057746887,22,5,10,2
1896535,1422,219,5.453130224602219,109,5,21,2
967020,140,43,24.62548828125,20,4,10,1
111229,658,67,7.828930615990173e-9,46,5,19,1
1905460,16,3,45.72760009765625,15,4,7,2
42558,717,157,6.70586359930044e-8,56,5,20,1
6286,16,3,61.03448486328125,15,5,9,1
1382854,85,4,12.517785668269346,74,5,20,3
36415,1058,158,6.921130335513228e-13,64,5,33,2
1733393,427,52,3.005698220871056e-8,32,5,17,1
1164697,182,42,59.79249615495792,13,3,5,1
134210,754,127,11.751831065863371,60,5,20,1
1051684,81,6,5.327070074228499,67,5,19,3
1925411,285,81,0.8427272737026215,51,4,14,1
1367089,137,33,5.531829714776178,23,5,11,3
510274,810,169,8.940697160397804e-8,105,5,21,3
667855,836,134,1.0000215768814216,110,5,22,3
1305659,811,156,5.960466286508703e-8,80,5,22,3
973520,28,5,9.41455727815628,20,4,9,3
1065547,23,3,39.07005786895752,23,4,11,3
410439,151,58,13.068689724896103,65,3,13,1
470762,597,110,2.699671313474532e-7,89,5,19,2
346215,539,112,6.000000000011227,53,5,23,2
1584703,68,3,27.900667607028158,66,5,20,1
398292,1296,239,8.00000002239085,93,5,27,3
1202957,68,7,2.2069972512874916,24,5,10,3
1013867,67,6,0.16135154739699023,20,4,8,2
1431907,53,8,29.28625940115718,19,3,8,2
378875,14,3,51.88916015625,14,5,9,2
1058571,57,2,5.714554193537898,54,5,16,3
2037299,896,191,0.0000017993152160444836,75,5,16,3
1427761,21,3,37.58499717712402,20,4,8,2
810392,77,5,4.683778084195183,65,5,11,2
1667861,320,57,18.58607486024266,24,5,12,1
1106618,79,4,6.216821252641574,70,5,12,3
1180872,24,3,25.711884260177612,23,5,14,2
2060504,18,5,14.232879638671875,10,5,5,3
579394,1023,118,0.3906250000000051,102,5,19,1
173339,187,34,5.587935448031294e-9,18,4,6,3
775072,1035,144,9.750042919069529,63,5,22,1
984067,86,8,0.11328376204444586,21,4,7,2
207530,11,3,104.28515625,10,4,6,2
167470,21,3,73.76504707336426,21,5,11,3
989326,26,3,22.678709149360657,24,5,12,2
346527,950,140,11.50000002537854,59,5,22,1
2052720,23,3,20.987478733062744,21,3,7,2
950532,868,165,4.000000000000013,88,5,20,1
620186,50,10,1.298869062699623,25,4,13,3
306905,311,171,0.5626296999689662,35,3,11,3
1594508,54,7,7.8828988983594215,17,4,7,2
460714,1146,76,4.0000000000009805,53,5,23,1
46423,143,9,14.733227022662794,33,5,13,3
42045,761,116,9.549733271144948e-12,61,5,22,1
1794996,997,65,3.8281250000023306,51,5,25,1
1810537,24,3,64.1476697921753,20,5,11,2
1661506,29,5,17.472274124622345,17,5,9,3
1383154,878,116,1.4901161193848397e-8,58,5,14,1
930531,1200,186,0.40869140625909495,108,5,29,1
211669,86,34,13.906346562624094,34,4,9,2
127728,20,3,26.717262268066406,18,4,9,2
1327719,1331,193,8.5625,102,5,34,1
1324777,129,41,0.17876532042282633,23,4,11,2
1943189,76,7,5.3162104891214605,63,5,18,2
264848,763,70,0.000029563903808602857,54,5,15,1
41141,107,41,1.8977569249691442,20,5,10,1
980953,993,239,1.0004620552501253,80,5,30,1
1021169,721,200,2.3867195844873095,55,5,19,1
633804,22,2,22.3428955078125,21,4,11,2
684948,22,3,28.804604530334473,21,5,13,2
610522,24,3,68.29052543640137,23,4,11,3
1590133,27,5,25.527316123247147,21,5,9,3
706748,1204,213,5.000000231212718,92,5,33,1
1513937,1031,143,3,63,5,27,1
2087150,817,76,18.125000000174623,79,5,18,1
2049580,968,131,5.540039321407676,61,5,16,1
939295,777,201,0.0001932419836521177,94,5,25,1
1251853,709,98,0.5000000012441888,61,5,23,1
428579,905,171,9.250013351498637,56,5,22,1
1881213,922,171,13.011230468762733,67,4,19,1
1386589,306,41,9.000000000033168,16,4,9,1
1844006,46,5,6.095687424908306,23,5,13,3
35393,1271,167,23.500008940696716,64,5,25,1
1416580,16,4,11.51898193359375,15,5,8,2
605197,66,8,1.091667915673035,25,3,14,2
838026,130,87,10.859379976441915,29,4,7,2
579661,102,6,1.2995006789363772,67,5,15,3
1150627,1061,190,5.5000023842465,63,5,25,1
1311571,84,8,5.0655382730247585,26,4,7,2
784943,574,98,19.33203125000091,79,5,23,1
1265823,19,3,27.64703369140625,18,5,13,2
1346096,306,134,10.640033796467605,54,5,29,3
252841,461,75,17.50000000128057,38,4,15,1
6936,748,143,0.000048637390172245894,106,5,19,3
1159254,232,41,2.5253267156989494e-9,24,5,10,2
664161,690,143,8.167480468751197,97,3,14,1
1663590,942,136,2.47003173828125,67,5,27,1
672918,1010,93,0.0007877349853515629,67,5,30,2
2075410,869,212,20.250101847574115,74,4,17,1
72042,605,102,14.937500000067757,51,5,18,1
545873,287,128,1.9570320993663437,42,5,18,2
1225156,14,4,22.16748046875,9,3,5,2
166250,15,3,57.9774169921875,14,3,7,2
1514382,858,123,10.875001907348633,65,5,18,1
531144,64,4,3.2134834369493364,55,5,21,3
1194932,12,3,84.5908203125,11,5,8,3
458971,442,50,0.574218750000001,21,4,11,1
685846,1113,164,10.114379888866104,92,5,28,1
1791065,1040,160,4.163336524582571e-16,62,5,22,1
1482730,6,2,120.5,6,4,5,2
1312945,22,6,69.33131694793701,16,4,7,2
474586,16,2,28.91650390625,15,4,10,3
1889878,606,168,12.273735046425173,62,5,27,1
744541,339,132,16.250000715343052,61,5,18,3
1102616,1500,208,1.0231815394945443e-12,76,5,25,2
947678,124,6,5.047524300723271,78,5,20,2
1488170,62,3,4.535405553173071,56,5,19,1
123962,79,6,1.6696288484277044,56,5,16,2
561890,312,138,13.187501087932105,49,4,16,2
903262,1357,299,1.750000000012733,106,5,27,1
1887849,7,2,81.25,7,4,6,3
1307831,1341,159,13,71,5,28,1
644080,506,157,4.000003950204823,51,5,22,2
588165,18,3,72.87384033203125,17,5,9,2
997755,1036,240,9.125009059906006,81,5,25,1
423283,14,3,41.42822265625,14,4,9,3
729972,892,177,0.0000012818927696001136,64,5,25,1
1297607,880,149,3.5484922528266907,88,5,17,1
1428086,1066,88,3.75,55,5,24,1
1030196,544,175,4.750000573696724,72,5,24,1
694152,569,98,24.19482421939037,50,5,22,1
697057,360,167,0.00004005450318814163,46,5,18,3
984793,588,55,5.000001072883887,49,5,16,2
427249,965,172,1.1925319398646452e-7,78,3,21,1
1633574,1235,164,4.000000134110451,69,5,22,1
782664,76,4,4.140793230530391,68,5,22,2
2003921,81,5,6.036487864136813,59,5,14,2
1010841,644,127,13.500000002146407,59,5,14,1
602428,188,97,10.701272849692042,49,5,17,2
1091991,965,201,7.344184875488281,93,5,23,1
1861057,4,2,306,4,3,3,2
1201815,36,5,10.752636707853526,21,5,11,2
1475524,61,7,27.797190779644787,26,4,11,3
854341,7,2,118.46875,7,4,4,3
774876,19,5,52.07466125488281,14,5,9,3
471413,75,4,4.049538725688848,69,5,16,3
1673133,133,50,0.6562500000000137,18,5,10,1
1013417,29,3,11.479469671845436,28,5,13,2
1413464,316,184,0.00005596783019168452,52,5,13,2
793595,10,3,95.44140625,10,4,6,3
1132521,22,5,29.823522567749023,13,4,7,3
347770,10,2,83.375,10,4,4,3
2092166,1079,128,15.728539467047085,90,5,38,1
932654,920,254,5.94211386428789e-7,77,5,31,1
128533,1201,216,6.000000000007853,85,5,21,3
1030897,7,2,68.40625,7,3,4,3
1288335,84,4,16.891099074157253,76,5,20,3
1583686,68,8,4.477697794776633,51,5,13,3
829904,303,44,19.532534064091358,62,4,15,1
483053,589,214,5.4232788087683765,88,5,31,1
1368028,32,5,10.638102730736136,16,5,6,2
1360715,398,201,5.750001318888891,61,5,24,3
347780,23,4,30.87783145904541,15,5,11,1
1002385,183,43,0.6803894042972587,24,3,6,1
781799,52,8,34.64290271253725,16,3,9,1
213290,50,5,6.506537991686685,37,4,10,3
1495984,8,2,21.4375,7,2,1,3
1084500,206,78,2.4414064362653676,33,4,14,2
444898,387,156,14.500488861245687,63,5,21,3
669970,41,5,12.23004417138145,18,4,8,3
1020418,348,181,2.2288792431401276,61,5,24,3
269197,72,4,5.231659797555364,65,5,21,3
1886954,590,82,0.0826417435309851,53,5,26,1
2077685,800,248,5.2437744140628375,72,5,23,1
846638,852,212,4.625001430534212,68,5,25,1
643447,36,5,13.339939240715466,21,5,11,2
1329545,893,175,2.2724270820624113e-7,67,5,25,1
1444056,197,124,0.000020798666810694158,38,5,10,3
1275173,61,9,23.766870642367703,30,4,9,3
1104900,691,73,4.070312660187483,95,5,27,2
644244,159,70,5.5001106304754,38,4,20,3
1841819,795,110,2.8671875000063665,69,5,25,1
796408,1394,262,3,72,5,28,1
713503,1014,83,18.00082493573428,85,5,34,1
602296,934,198,4.000000096857688,94,5,26,2
246035,23,5,56.75744819641113,15,4,6,2
1840694,513,50,15.000000000000027,26,5,15,1
1611902,315,43,0.0003406010291655548,23,4,10,1
1642577,2,1,540,2,2,1,2
684239,18,4,35.845977783203125,13,3,6,2
1591549,641,66,7.500000000003411,45,5,20,1
1662990,41,7,1.610394263827402,15,5,9,2
1191716,1082,226,0.015625000000586215,103,5,36,2
1794675,1106,227,4.0377108237454884e-7,76,5,23,1
242900,167,78,0.0008602146401193969,36,4,15,2
1051641,19,3,38.52288055419922,18,4,7,1
375297,16,3,76.64422607421875,16,5,10,2
1049446,742,184,3.000000000000796,71,5,28,1
996258,16,3,41.2734375,15,5,10,2
1624143,61,7,0.5205759242666336,20,4,9,2
584006,30,4,7.874056544154882,14,4,6,1
308304,314,60,1.6875,31,5,17,1
886431,22,3,10.677865982055664,21,3,9,3
1958194,45,3,14.687558779444998,44,5,13,3
1071486,359,192,0.5625005446950135,57,5,14,2
637544,70,4,25.045683989069836,63,5,22,3
1281365,380,62,0.2500184876844287,76,5,23,1
133576,896,147,7.344650272396393,62,5,18,1
879813,161,9,0.31397098885331914,33,4,13,3
1736102,986,171,4.906250000002021,98,5,30,1
1867121,872,128,0.625396728515625,70,4,17,1
1759251,1229,99,3.9228515625000098,87,5,27,2
1666471,70,5,4.759931884413846,56,5,16,2
962457,29,5,3.3791604936122894,17,5,8,2
1088678,36,5,9.153828885755502,19,5,9,3
77124,23,2,46.53911876678467,20,5,13,3
897528,98,8,25.230694955457643,27,4,8,2
1310270,10,2,98.59765625,10,3,4,2
2087553,78,9,25.972134136855203,31,5,13,3
343437,918,126,9.531250637024641,57,5,20,1
155949,1439,181,0.500001311302205,62,5,28,1
112328,67,7,32.68647529384537,25,4,11,2
617956,82,4,17.40184350261601,72,5,25,2
1618488,21,3,24.313457489013672,19,5,10,3
923554,522,69,8.001556396484375,25,5,15,1
1118070,15,3,68.4974365234375,13,4,8,3
568852,79,4,3.70893558778065,71,5,19,2
1016590,21,3,38.69084548950195,18,4,8,2
391338,111,8,2.2751718252922957,70,5,28,3
1624317,20,3,37.33740234375,17,5,8,2
1873443,37,5,35.22091130001354,21,4,12,3
41879,58,3,3.5185880319368574,54,5,10,3
424481,57,4,9.29210768532792,52,5,16,2
705530,20,3,58.85221862792969,20,4,9,2
105753,1018,181,0.5134277423022411,61,5,27,1
1673938,981,122,6.500000003085006,97,5,34,1
2056236,125,10,9.254404344293363,27,4,8,3
97824,791,174,5.046876192097599,68,5,20,2
73058,70,6,10.178993089751753,24,4,5,3
975742,634,153,1.0000023842821975,60,5,19,2
227163,94,6,6.846380132649877,74,5,19,3
2045590,703,125,0.8055725232698023,52,5,20,1
161417,44,4,15.031674321172886,19,5,11,2
1558676,135,80,5.462493897415974,42,4,13,2
1803705,198,90,15.381836146270416,51,5,17,3
1948740,670,59,0.0470123291015625,28,5,13,1
1107067,18,3,33.59797668457031,18,4,11,2
1116214,94,6,1.0614252798637378,27,4,16,3
1860592,27,3,14.922328919172287,23,5,11,3
122846,642,177,6.218750029804949,73,5,27,1
40960,65,4,5.388816924747309,60,4,14,2
2022009,659,105,2.2500000000031832,59,5,24,1
59901,1090,146,3.5763207506687724e-7,106,5,35,1
927415,1027,160,1.2050804798491312e-11,89,5,26,1
1226515,76,5,4.661843149870277,63,5,19,1
2051549,1098,179,2.5000000000045475,69,5,30,3
618278,248,118,0.0018310546879525824,52,5,18,2
209259,799,122,1.500001061707735,68,5,17,1
1601273,17,3,39.950347900390625,14,4,8,2
1912746,919,134,5.820766092837521e-10,91,5,25,1
1393253,983,190,1.8125667574354638,67,5,21,3
1480813,652,168,2.0918423365560676e-11,59,5,26,3
81292,31,7,10.104990866035223,19,5,12,2
1632966,71,9,4.46028260618391,57,5,14,1
163738,21,6,31.462038040161133,15,5,9,3
1508923,1006,96,4.875000000000398,88,5,24,3
765962,777,99,1.6250000000800355,63,5,22,2
1861415,67,7,0.41802096621991897,22,4,7,2
962171,285,160,3.0937506109495816,54,5,15,2
484248,935,206,2.750023844651896,104,5,26,3
2031799,91,8,76.15639692158852,26,5,15,3
733140,947,94,3.500000013038516,93,5,26,3
1456874,169,79,9.500011445132486,37,5,11,3
1111313,801,223,0.004074096679687944,94,5,33,3
794235,85,4,4.403115873802703,74,5,16,2
1008448,616,185,7.750000067506335,75,5,16,3
431836,151,34,1.3612151406463588e-8,18,4,8,3
455359,198,58,9.336430699459587,69,5,17,2
509717,66,8,13.431618989916771,22,4,6,2
226280,220,98,6.914063811339711,56,5,17,3
539385,81,4,4.197923708979605,67,5,18,3
1948458,205,116,0.5429687500031701,45,5,13,2
930385,749,118,0.2816851381212473,45,5,16,1
49375,1152,109,1.4375000000008507,95,5,28,3
814577,85,4,24.340528279794885,75,5,16,2
1984229,72,4,5.231796301305356,66,5,13,2
826185,868,85,9.359375000000002,92,5,26,1
1102428,535,157,3.7187501024455614,86,5,26,2
1358002,79,4,32.209222371512446,74,5,19,3
1849867,667,143,3.56270694732666,62,5,26,2
854271,16,2,110.7607421875,15,4,8,3
51843,971,196,6.627441418887429,61,5,17,1
160977,1111,145,2.500092008645879,63,5,27,2
709987,870,153,0.04580307006836515,78,5,19,2
557591,368,197,14.496101379421486,61,5,18,3
376187,480,185,0.00004310906007987121,71,5,24,3
715722,70,4,5.4679893746708546,64,5,11,2
757419,610,248,22.75010585787823,74,5,25,3
1216196,26,3,70.52489006519318,24,5,13,2
1326863,197,89,27.000019311912183,32,3,8,2
672720,21,3,18.98431968688965,15,5,8,1
427660,80,5,12.012369092312216,67,5,10,2
1668273,276,136,6.589844121190287,48,5,17,3
387139,22,3,57.525434494018555,20,5,9,2
1280922,1402,174,1.5000014305162495,91,5,38,3
1180391,24,3,11.051064491271973,23,4,11,3
25016,1427,252,5.61596680060029,77,5,36,1
924187,650,199,0.000797271830379323,66,5,20,1
710974,367,187,12.500065898523067,49,5,15,2
1217774,15,3,87.1571044921875,15,4,8,2
1319731,105,37,8.675293359207272,33,5,8,3
770488,394,50,25.562500000000007,26,5,11,1
1118027,1378,232,17.250000000000483,112,5,21,2
320947,93,6,8.66291991522844,69,5,24,2
533656,36,6,100.61969222314656,19,4,13,2
1823379,23,3,26.931935787200928,20,5,10,3
506678,703,142,6.750002980298172,98,4,22,3
45124,1330,136,23,50,5,26,1
611678,994,160,5.551121048453157e-17,65,5,29,1
457576,39,8,1.098959875642322,20,4,8,2
1602832,1075,112,37,50,5,29,1
1079011,15,3,50.5020751953125,14,4,8,2
1478553,17,3,107.11749267578125,16,5,7,2
1865549,19,3,26.90355682373047,18,5,13,3
603369,300,155,24.70582581285271,54,4,15,2
838917,817,148,2.000000000002956,94,5,29,3
919293,53,5,27.195298618538573,26,5,10,2
1417146,972,107,0.000004589565719470556,51,5,20,1
863925,328,144,0.052837391267553394,91,5,20,3
111758,3,2,90.5,3,2,2,3
1623641,865,76,5.250000000000025,58,5,27,1
1980233,41,5,29.533503424781884,21,4,11,3
1868658,87,8,0.1666311258183968,22,4,7,2
105331,15,4,11.20751953125,12,5,5,3
254180,22,4,5.267413139343262,15,4,5,3
1721166,63,7,2.3324621858634362,26,5,9,3
1223310,811,136,1.6250000018336976,68,5,20,3
1240560,43,7,51.19463773296684,16,5,7,2
682679,151,19,3.8320316042940705,52,5,19,3
1320383,52,5,27.993831974906946,22,5,9,3
410149,67,5,10.804795518272732,58,5,19,3
1093081,40,5,31.007027027502772,20,4,10,2
1912164,74,25,10.375063830857464,30,5,8,3
132781,20,3,38.49746322631836,19,3,8,3
514260,1007,121,5.684341886080843e-14,75,4,16,1
302897,222,50,1.0000000000000147,19,4,14,3
1338306,687,116,0.1458659172060166,92,5,19,1
1647214,100,7,6.290199738583491,67,5,20,3
809736,563,77,6.625000000044166,74,5,18,2
872585,74,5,7.632805248932723,28,5,10,2
768020,726,184,3.9111328199508266,70,5,18,2
1321359,810,162,4.546875000000135,95,5,33,3
97597,600,71,10.515625027823262,87,5,33,1
43927,26,3,24.82666778564453,24,4,11,2
766410,1250,188,3.000335693359375,93,5,25,1
2059479,32,4,15.710808544419706,19,5,11,3
297404,1059,224,4.125009775167314,73,5,29,3
455984,14,3,37.114013671875,12,5,6,1
1759291,429,61,4.041520416736603,90,5,34,1
2036467,16,3,56.15142822265625,16,4,10,3
413484,71,8,34.94657147402309,26,4,10,2
1807119,67,6,3.537568429101187,58,3,13,3
1551585,659,136,1.3780407011509013,50,5,20,1
563231,918,148,1.5000762939453125,100,5,28,1
1357973,459,106,0.0010986328354649702,54,5,23,3
587327,284,186,3.000131131573653,53,5,18,2
1779939,63,9,6.745295346362373,24,4,11,2
211494,17,4,20.1474609375,12,4,6,1
391086,885,102,8.25,66,4,21,1
11269,20,3,83.8813705444336,19,5,8,3
360036,126,9,28.041992685730715,28,5,10,1
1943307,510,117,24.25000000005549,49,5,17,1
1294321,40,5,10.766020053259126,23,5,12,2
780234,1026,157,11.437500000000185,64,5,22,1
123639,720,112,4.440892098733271e-15,50,5,20,1
2066168,34,7,39.90122712776065,17,4,10,3
1401601,82,4,31.924021587982715,74,5,20,3
40570,31,3,20.943656515330076,26,4,16,3
427264,755,168,0.000005265930667519607,63,5,27,1
87898,843,239,3.500008881092988,70,5,27,1
1673197,1026,82,1.0052490234375,53,5,28,1
1795200,331,62,2.83154296875,18,5,8,1
1846450,26,6,35.741620659828186,19,4,11,2
1574245,963,112,7.500000000000031,63,5,28,1
732943,29,3,36.28313630819321,27,5,15,2
1536334,1289,198,6.5,60,5,18,1
1296711,694,65,4.675292976433411,90,5,23,1
409211,998,180,10.000000000000014,74,4,17,1
1152728,1026,190,0.14453141391277313,65,5,30,1
1738445,452,92,3.638131464167115e-12,47,5,19,1
1442430,17,3,51.761871337890625,15,3,7,2
41498,1221,142,5.500000000007049,80,4,15,1
1171434,1447,222,1.0000610352271906,70,5,21,1
1713404,425,220,0.34667970641180545,64,5,16,3
609983,22,3,41.571845054626465,20,5,10,3
1997950,1219,204,5.750027480535209,101,5,35,1
1481568,850,109,4.28736686706543,62,5,19,1
229683,74,7,5.092129440398824,67,5,20,3
355786,25,5,21.543105125427246,15,4,7,1
1561994,29,7,3.3955219984054565,15,3,7,2
2052127,973,113,4.371503159596678e-16,56,5,20,1
308581,88,6,4.407084342242524,69,4,13,2
104177,639,229,7.953130528330803,92,4,19,3
1300405,774,112,1.000015261117369,55,5,24,1
1169163,67,7,4.661883098211737,17,4,4,2
1265366,83,4,6.224152388005258,70,5,15,2
2018662,768,130,0.5018043540840154,56,5,34,1
1702415,43,4,38.33254520593209,20,4,7,1
1554601,13,3,89.703125,13,4,5,2
17688,792,170,2.218825817160223,70,5,21,1
1574638,958,129,5.875152587890625,57,5,16,1
656123,59,3,4.671718528652825,57,4,12,3
1949763,866,195,7.09375167642429,85,5,28,1
1323679,30,5,4.086973771452904,17,4,12,1
882208,1026,189,3.0312524996697903,64,5,26,1
1852135,679,119,2.000000000002352,96,5,36,1
851838,73,4,3.680425533305421,65,5,23,3
1195307,282,154,2.922485352494135,50,5,20,2
836620,855,148,0.546875,98,5,36,1
131876,594,81,11.003753662109375,48,5,19,3
1422004,1099,82,1.065814103640167e-13,53,5,18,1
358884,147,52,1.03126136221778,32,4,6,2
1521578,299,133,7.27605866314939e-12,42,5,18,2
587474,1048,88,16.78125979565084,47,5,30,1
963249,892,166,0.5,85,5,24,1
1905752,806,92,7.548553466796875,89,5,31,1
1772541,930,155,0.5000000959262252,51,5,19,1
297826,920,182,1.364243613913664e-11,59,5,22,1
382365,466,68,1.648616318590939,46,5,9,2
1997632,951,235,7.500000000001819,67,5,25,3
239133,473,66,0.20410418510437367,61,5,21,3
1483318,13,3,70.2685546875,13,4,7,3
928260,972,260,6.000002384287654,72,5,28,1
1631132,45,5,31.60449629797904,23,4,9,3
762846,945,137,0.00007343292239980759,91,5,28,1
1143856,728,124,2.574049949645996,94,5,31,3
1845019,828,211,2.2737600647791623e-13,73,5,22,1
1843430,1593,311,0.0400390625,83,5,23,2
1087254,60,4,4.940334220743345,59,5,14,3
1993180,575,113,2.865722661023028,83,5,17,2
1845624,855,169,1.0000133517039003,69,5,24,1
1818969,1184,207,1.000146888429299,72,5,22,1
100025,1037,117,0.06103515625,84,5,34,1
1220077,93,6,3.2003353887489356,72,5,19,3
2059098,81,20,2.348806184004177,37,5,9,2
1880304,21,3,27.26213264465332,20,5,10,3
74613,857,100,2.3646862249484266e-11,64,5,27,3
1201653,1294,266,4.483176024586591e-16,90,5,34,1
